Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Workshop,=,0.915,http://iasted#Book_proceeding,[],[],"[""owl:Class""]",false,false positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Reception,=,0.0,http://iasted#Coctail_reception,[],[],"[""owl:Class""]",true,false negative
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Trip,=,0.911,http://iasted#Departure,[],[],"[""owl:Class""]",false,false positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Conference,=,0.93,http://iasted#One_conference_day,[],[],"[""owl:Class""]",false,false positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Conference,=,0.91,http://iasted#Conference_building,[],[],"[""owl:Class""]",false,false positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Trip,=,0.942,http://iasted#Trip_day,[],[],"[""owl:Class""]",false,false positive
conference,confOf-iasted,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Event,=,0.923,http://iasted#Activity,[],[],"[""owl:Class""]",true,true positive
conference,confOf-iasted,HAN,[],"[""Registration of new ConfTool users"",""confTool""]","[""owl:Class""]",http://confOf#Registration_of_participants_event,=,0.901,http://iasted#Record_of_attendance,[],[],"[""owl:Class""]",false,false positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Administrative_event,=,0.0,http://iasted#Activity_before_conference,[],[],"[""owl:Class""]",true,false negative
conference,confOf-iasted,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Author,=,1.0,http://iasted#Author,[],[],"[""owl:Class""]",false,true positive
conference,confOf-iasted,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Person,=,1.0,http://iasted#Person,[],[],"[""owl:Class""]",false,true positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Conference,=,0.917,http://iasted#Conference_restaurant,[],[],"[""owl:Class""]",false,false positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Tutorial,=,0.903,http://iasted#Tutorial_speaker,[],[],"[""owl:Class""]",false,false positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Country,=,0.917,http://iasted#State,[],[],"[""owl:Class""]",true,true positive
conference,confOf-iasted,HAN,[],[],"[""owl:Class""]",http://confOf#Banquet,=,0.927,http://iasted#Dinner_banquet,[],[],"[""owl:Class""]",true,true positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Organization,=,0.998,http://ekaw#Organisation,[],[],"[""owl:Class""]",true,true positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Student,=,1.0,http://ekaw#Student,[],[],"[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Conference,=,1.0,http://ekaw#Conference,[],"[""One edition of a conference""]","[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Short_paper,=,0.943,http://ekaw#Demo_Paper,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Tutorial,=,1.0,http://ekaw#Tutorial,[],[],"[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Tutorial,=,0.937,http://ekaw#Tutorial_Abstract,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Chair_PC,=,0.962,http://ekaw#OC_Chair,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Social_event,=,1.0,http://ekaw#Social_Event,[],[],"[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Paper,=,1.0,http://ekaw#Paper,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Social_event,=,0.945,http://ekaw#Scientific_Event,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Author,=,0.0,http://ekaw#Paper_Author,[],[],"[""owl:Class""]",true,false negative
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Short_paper,=,0.929,http://ekaw#Regular_Paper,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Member,=,0.907,http://ekaw#PC_Member,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Person,=,1.0,http://ekaw#Person,[],[],"[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],"[""Reviewer"",""confTool""]","[""owl:Class""]",http://confOf#Member_PC,=,0.99,http://ekaw#PC_Member,[],[],"[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Paper,=,0.926,http://ekaw#Poster_Paper,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],"[""confTool"",""price category - scholar""]","[""owl:Class""]",http://confOf#Scholar,=,0.0,http://ekaw#Student,[],[],"[""owl:Class""]",true,false negative
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Event,=,1.0,http://ekaw#Event,[],[],"[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Chair_PC,=,0.997,http://ekaw#PC_Chair,[],[],"[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Trip,=,0.0,http://ekaw#Conference_Trip,[],[],"[""owl:Class""]",true,false negative
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Workshop,=,0.911,http://ekaw#Workshop_Session,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Contribution,=,0.0,http://ekaw#Paper,[],[],"[""owl:Class""]",true,false negative
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Working_event,=,0.928,http://ekaw#Social_Event,[],[],"[""owl:Class""]",false,false positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Workshop,=,1.0,http://ekaw#Workshop,[],[],"[""owl:Class""]",false,true positive
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#Working_event,=,0.905,http://ekaw#Scientific_Event,[],[],"[""owl:Class""]",true,true positive
conference,confOf-ekaw,HAN,[],"[""confTool""]","[""owl:Class""]",http://confOf#Poster,=,0.0,http://ekaw#Poster_Paper,[],[],"[""owl:Class""]",true,false negative
conference,confOf-ekaw,HAN,[],[],"[""owl:Class""]",http://confOf#University,=,1.0,http://ekaw#University,[],[],"[""owl:Class""]",false,true positive
